DATA;FORNECEDOR;DESTINO;ESTADO/MUNICIPIO;TIPO;QUANTIDADE;VALOR;DESTINATARIO;UF;DATA DE ENTREGA
04/03/2021;KTK;GOIAS;MUNICIPIO;TRANSPORTE;1;R$ 20.000,00;HOSPITAL MUNICIPAL DR CELSO MAEDA;GO;07/03/2021
04/03/2021;KTK;GOIAS;MUNICIPIO;TRANSPORTE;3;R$ 60.000,00;HOSPITAL MUNICIPAL DE ARACU;GO;07/03/2021
04/03/2021;KTK;GOIAS;MUNICIPIO;TRANSPORTE;3;R$ 60.000,00;HOSPITAL MUNICIPAL DE GOIANAPOLIS;GO;06/03/2021
04/03/2021;KTK;GOIAS;MUNICIPIO;TRANSPORTE;3;R$ 60.000,00;HOSPITAL MUNICIPAL DR SERGIO NOBRE CAETANO DA COSTA;GO;07/03/2021
04/03/2021;KTK;GOIAS;MUNICIPIO;TRANSPORTE;3;R$ 60.000,00;HOSPITAL MUNICIPAL DR EDNALDO BARBOZA MACHADO;GO;07/03/2021
04/03/2021;KTK;GOIAS;MUNICIPIO;TRANSPORTE;1;R$ 20.000,00;HOSPITAL MUNICIPAL SANTO ANTONIO OUVIDOR;GO;07/03/2021
04/03/2021;KTK;GOIAS;MUNICIPIO;TRANSPORTE;6;R$ 120.000,00;HOSPITAL MUNICIPAL DE MARZAGAO;GO;07/03/2021
04/03/2021;KTK;GOIAS;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;HOSPITAL MUNICIPAL DE MOZARLANDIA;GO;07/03/2021
04/03/2021;KTK;GOIAS;MUNICIPIO;TRANSPORTE;3;R$ 60.000,00;HOSPITAL MUNICIPAL CRISTO REDENTOR;GO;07/03/2021
04/03/2021;KTK;GOIAS;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;HOSPITAL MUNICIPAL DE MONTES CLAROS DE GOIAS;GO;07/03/2021
11/03/2021;KTK;GOIAS;MUNICIPIO;TRANSPORTE;15;R$ 300.000,00;SMS de Águas Lindas de Goiás ;GO;12/03/2021
11/03/2021;KTK;GOIAS;MUNICIPIO;TRANSPORTE;10;R$ 200.000,00;SMS de Padre Bernardo ;GO;12/03/2021
11/03/2021;KTK;GOIAS;ESTADO;TRANSPORTE;9;R$ 180.000,00;SES GOIAS;GO;13/03/2021
11/03/2021;LIFEMED ;GOIAS;ESTADO;UTI;30;R$ 1.800.000,00;SES GOIAS;GO;13/03/2021
13/03/2021;LIFEMED ;GOIAS;ESTADO;UTI;40;R$ 2.400.000,00;SES GOIAS ;GO;15/03/2021
17/03/2021;LIFEMED;GOIAS;MUNICIPIO;UTI;15;R$ 900.000,00;SMS de Águas Lindas de Goiás;GO;19/03/2021
17/03/2021;LIFEMED;GOIAS;MUNICIPIO;UTI;2;R$ 120.000,00;SMS de São Luiz de Montes Belos;GO;20/03/2021
17/03/2021;LIFEMED;GOIAS;MUNICIPIO;UTI;2;R$ 120.000,00;SMS de Goianira ;GO;19/03/2021
17/03/2021;LIFEMED;GOIAS;MUNICIPIO;UTI;2;R$ 120.000,00;SMS de Itauçu;GO;19/03/2021
17/03/2021;LIFEMED;GOIAS;MUNICIPIO;UTI;2;R$ 120.000,00;SMS de Hidrolina;GO;19/03/2021
17/03/2021;LIFEMED;GOIAS;MUNICIPIO;UTI;4;R$ 240.000,00;HOSPITAL MUNICIPAL DR EVARISTO VILELA MACHADO;GO;20/03/2021
17/03/2021;LIFEMED;GOIAS;MUNICIPIO;UTI;2;R$ 120.000,00;SMS de Caturaí;GO;19/03/2021
19/03/2021;INSPIRAR ;GOIAS;MUNICIPIO;UTI;10;R$ 600.000,00;SMS de Aparecida de Goiânia;GO;21/03/2021
21/03/2021;INSPIRAR ;GOIAS;MUNICIPIO;UTI;3;R$ 180.000,00;UNIDADE AMBULATORIAL SANTOS DANGONIRA;GO;23/03/2021
21/03/2021;INSPIRAR ;GOIAS;MUNICIPIO;UTI;3;R$ 180.000,00;SMS de Itaberaí ;GO;23/03/2021
24/03/2021;INSPIRAR ;GOIAS;MUNICIPIO;UTI;5;R$ 300.000,00;SECRETARIA MUNICIPAL DE SAUDE DE ARAGUAP;GO;27/03/2021
24/03/2021;INSPIRAR ;GOIAS;MUNICIPIO;UTI;3;R$ 180.000,00;SMS de Campos Belos;GO;26/03/2021
24/03/2021;INSPIRAR ;GOIAS;MUNICIPIO;UTI;2;R$ 120.000,00;SMS de Aruana;GO;27/03/2021
29/03/2021;LIFEMED;GOIAS;MUNICIPIO;UTI;25;R$ 1.500.000,00;SMS de Goiânia;GO;01/04/2021
29/03/2021;LIFEMED;GOIAS;MUNICIPIO;UTI;10;R$ 600.000,00;CENTRO DE INTERNACAO NORMA PIZZARI GONCALVES;GO;01/04/2021
02/04/2021;RUSSER;GOIAS;ESTADO;UTI;30;R$ 1.800.000,00;SES GOIAS;GO;05/04/2021
16/04/2021;LIFEMED;GOIAS;MUNICIPIO;UTI;3;R$ 180.000,00;SMS de Acreúna;GO;18/04/2021
16/04/2021;LIFEMED;GOIAS;MUNICIPIO;UTI;3;R$ 180.000,00;HOSPITAL MUNICIPAL DE CAMPOS BELOS;GO;20/04/2021
16/04/2021;LIFEMED;GOIAS;MUNICIPIO;UTI;8;R$ 480.000,00;HOSPITAL MUNICIPAL ANTONIO MARTINS DA COSTA ;GO;18/04/2021
16/04/2021;LIFEMED;GOIAS;MUNICIPIO;UTI;2;R$ 120.000,00; UNIDADE MISTA DE ABADIANIA;GO;18/04/2021
16/04/2021;LIFEMED;GOIAS;MUNICIPIO;UTI;5;R$ 300.000,00;HOSPITAL MUNICIPAL NOSSA SENHORA DAS GRAÇAS ;GO;18/04/2021
16/04/2021;LIFEMED;GOIAS;MUNICIPIO;UTI;7;R$ 420.000,00;SMS de Ceres ;GO;18/04/2021
19/04/2021;HORTRON ;GOIAS;MUNICIPIO;UTI;2;R$ 120.000,00;SMS de Formoso ;GO;22/04/2021
19/04/2021;HORTRON ;GOIAS;MUNICIPIO;UTI;4;R$ 240.000,00;SMS de Barro Alto ;GO;22/04/2021
16/05/2020;LEISTUNG;MARANHÃO;ESTADO;UTI;20;R$ 1.200.000,00;Secretaria Estadual de Saúde;MA;18/05/2020
16/05/2020;MAGNAMED;MARANHÃO;ESTADO;TRANSPORTE;5;R$ 241.450,00;Secretaria Estadual de Saúde;MA;17/05/2020
28/05/2020;VYAIRE;MARANHÃO;ESTADO;UTI;10;R$ 600.000,00;Secretaria Estadual de Saúde;MA;01/06/2020
28/05/2020;MAGNAMED;MARANHÃO;ESTADO;TRANSPORTE;10;R$ 482.900,00;Secretaria Estadual de Saúde;MA;01/06/2020
04/06/2020;VYAIRE;MARANHÃO;ESTADO;UTI;14;R$ 840.000,00;Secretaria Estadual de Saúde;MA;05/06/2020
04/06/2020;WEG;MARANHÃO;ESTADO;UTI;1;R$ 60.000,00;Secretaria Estadual de Saúde;MA;05/06/2020
04/06/2020;MAGNAMED;MARANHÃO;ESTADO;TRANSPORTE;2;R$ 96.580,00;Secretaria Estadual de Saúde;MA;05/06/2020
04/06/2020;MAGNAMED;MARANHÃO;ESTADO;TRANSPORTE;13;R$ 627.770,00;Secretaria Estadual de Saúde;MA;05/06/2020
04/06/2020;VYAIRE;MARANHÃO;MUNICIPIO;UTI;5;R$ 300.000,00;Secretaria Municipal de Saúde (Caxias);MA;06/06/2020
04/06/2020;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;5;R$ 241.450,00;Secretaria Municipal de Saúde (Caxias);MA;06/06/2020
08/06/2020;LEISTUNG;MARANHÃO;MUNICIPIO;UTI;5;R$ 300.000,00;Secretaria Municipal de Saúde (Pinheiro);MA;11/06/2020
08/06/2020;LEISTUNG;MARANHÃO;MUNICIPIO;UTI;5;R$ 300.000,00;Secretaria Municipal de Saúde (Santa Inês);MA;11/06/2020
08/06/2020;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;5;R$ 241.450,00;Secretaria Municipal de Saúde (Santa Inês);MA;11/06/2020
08/06/2020;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;5;R$ 241.450,00;Secretaria Municipal de Saúde (Pinheiro);MA;11/06/2020
08/06/2020;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;5;R$ 241.450,00;Secretaria Municipal de Saúde (Balsas);MA;11/06/2020
08/06/2020;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;10;R$ 482.900,00;Secretaria Municipal de Saúde (São Luís);MA;11/06/2020
08/06/2020;LEISTUNG;MARANHÃO;MUNICIPIO;UTI;5;R$ 300.000,00;Secretaria Municipal de Saúde (Balsas);MA;11/06/2020
08/06/2020;LEISTUNG;MARANHÃO;MUNICIPIO;UTI;10;R$ 600.000,00;Secretaria Municipal de Saúde (São Luís);MA;11/06/2020
16/06/2020;MAGNAMED;MARANHÃO;ESTADO;TRANSPORTE;20;R$ 965.800,00;Secretaria Estadual de Saúde;MA;22/06/2020
26/06/2020;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;2;R$ 96.580,00;Secretaria Municipal de Saúde  (BALSAS - SMS);MA;03/07/2020
26/06/2020;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;2;R$ 96.580,00;Secretaria Municipal de Saúde (CAXIAS);MA;03/07/2020
26/06/2020;VYAIRE;MARANHÃO;MUNICIPIO;UTI;2;R$ 120.000,00;Secretaria Municipal de Saúde (CAXIAS);MA;03/07/2020
26/06/2020;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;19;R$ 917.510,00;Secretaria Municipal de Saúde (IMPERATRIZ);MA;03/07/2020
26/06/2020;VYAIRE;MARANHÃO;MUNICIPIO;UTI;5;R$ 300.000,00;Secretaria Municipal de Saúde (IMPERATRIZ);MA;03/07/2020
26/06/2020;VYAIRE;MARANHÃO;MUNICIPIO;UTI;8;R$ 480.000,00;Secretaria Municipal de Saúde (PERITORÓ);MA;03/07/2020
26/06/2020;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;20;R$ 965.800,00;Secretaria Municipal de Saúde (SANTA INÊS);MA;03/07/2020
26/06/2020;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;3;R$ 144.870,00;Secretaria Municipal de Saúde (SÃO JOSÉ DE RIBAMAR);MA;03/07/2020
26/06/2020;VYAIRE;MARANHÃO;MUNICIPIO;UTI;2;R$ 120.000,00;Secretaria Municipal de Saúde (SÃO JOSÉ DE RIBAMAR);MA;03/07/2020
26/06/2020;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;10;R$ 482.900,00;Secretaria Municipal de Saúde (São Luís);MA;03/07/2020
26/06/2020;VYAIRE;MARANHÃO;MUNICIPIO;UTI;10;R$ 600.000,00;Secretaria Municipal de Saúde (São Luís);MA;03/07/2020
26/06/2020;VYAIRE;MARANHÃO;MUNICIPIO;UTI;1;R$ 60.000,00;Secretaria Municipal de Saúde (SÍTIO NOVO);MA;03/07/2020
26/06/2020;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;1;R$ 48.290,00;Secretaria Municipal de Saúde (TIMOM);MA;03/07/2020
26/06/2020;VYAIRE;MARANHÃO;MUNICIPIO;UTI;1;R$ 60.000,00;Secretaria Municipal de Saúde (ZÉ DOCA);MA;03/07/2020
07/07/2020;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;5;R$ 241.450,00;COROATÁ - Hospital  Regional Alexandre M. Trovão de Coroatá;MA;18/07/2020
07/07/2020;VYAIRE;MARANHÃO;MUNICIPIO;UTI;5;R$ 300.000,00;IMPERATRIZ - HOSPITAL MACRORREGIONAL  DRA RUTH NOLETO;MA;20/07/2020
07/07/2020;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;5;R$ 241.450,00;IMPERATRIZ - HOSPITAL MACRORREGIONAL  DRA RUTH NOLETO;MA;20/07/2020
07/07/2020;VYAIRE;MARANHÃO;MUNICIPIO;UTI;5;R$ 300.000,00;SANTA INÊS - HOSPITAL REGIONAL TOMÁS MARTINS;MA;19/07/2020
07/07/2020;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;5;R$ 241.450,00;SANTA INÊS - HOSPITAL REGIONAL TOMÁS MARTINS;MA;19/07/2020
07/07/2020;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;5;R$ 241.450,00;TIMBIRAS - Hospital  Regional de Timbiras;MA;18/07/2020
07/07/2020;VYAIRE;MARANHÃO;MUNICIPIO;UTI;5;R$ 300.000,00;TIMON - Hospital Regional Alarico Pacheco;MA;17/07/2020
07/07/2020;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;5;R$ 241.450,00;TIMON - Hospital Regional Alarico Pacheco;MA;17/07/2020
24/07/2020;VYAIRE;MARANHÃO;MUNICIPIO;UTI;5;R$ 300.000,00;VITORINO FREIRE - Secretaria Municipal de Saúde ;MA;07/08/2020
24/07/2020;KTK;MARANHÃO;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;VITORINO FREIRE - Secretaria Municipal de Saúde ;MA;07/08/2020
31/07/2020;KTK;MARANHÃO;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;SMS de ITAPECURU MIRIM;MA;14/08/2020
09/08/2020;LEISTUNG;MARANHÃO;MUNICIPIO;UTI;1;R$ 60.000,00;SMS de GRAJAU;MA;15/08/2020
09/08/2020;LEISTUNG;MARANHÃO;MUNICIPIO;UTI;2;R$ 120.000,00;SMS de BOM JARDIM;MA;15/08/2020
09/08/2020;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;1;R$ 48.290,00;SMS de GRAJAU;MA;15/08/2020
09/08/2020;LEISTUNG;MARANHÃO;MUNICIPIO;UTI;2;R$ 120.000,00;SMS de ARAIOSES;MA;15/08/2020
14/08/2020;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;1;R$ 48.290,00;SECR MUN DE SAUDE DE TRIZIDELA DO VALE;MA;18/08/2020
14/08/2020;VYAIRE;MARANHÃO;MUNICIPIO;UTI;2;R$ 120.000,00;SMS de GOV EUGENIO BARROS;MA;18/08/2020
14/08/2020;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;1;R$ 48.290,00;SMS de MARAJA DO SENA;MA;18/08/2020
14/08/2020;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;1;R$ 48.290,00;SMS de MARAJA DO SENA;MA;18/08/2020
14/08/2020;VYAIRE;MARANHÃO;MUNICIPIO;UTI;1;R$ 60.000,00;SMS de PARNARAMA;MA;18/08/2020
14/08/2020;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;1;R$ 48.290,00;SMS de PARNARAMA;MA;18/08/2020
14/08/2020;VYAIRE;MARANHÃO;MUNICIPIO;UTI;1;R$ 60.000,00;SECR MUN DE SAUDE DE SAO FRANCISCO DO MA;MA;18/08/2020
14/08/2020;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;1;R$ 48.290,00;SECR MUN DE SAUDE DE SAO FRANCISCO DO MA;MA;18/08/2020
14/08/2020;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;2;R$ 96.580,00;SMS de SAO RAIMUNDO DOS MANGABEIRA;MA;18/08/2020
14/08/2020;VYAIRE;MARANHÃO;MUNICIPIO;UTI;1;R$ 60.000,00;SECR MUN DE SAUDE DE TRIZIDELA DO VALE;MA;18/08/2020
14/08/2020;MAGNAMED;MARANHÃO;MUNICIPIO;TRANSPORTE;1;R$ 48.290,00;SECR MUN DE SAUDE DE TRIZIDELA DO VALE;MA;18/08/2020
29/10/2020;KTK;MARANHÃO;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;SMS de FORTALEZA DOS NOGUEIRAS;MA;03/11/2020
12/12/2020;VYAIRE;MARANHÃO;MUNICIPIO;UTI;2;R$ 120.000,00;SMS de SENADOR ALEXANDRE COSTA;MA;13/12/2020
15/01/2021;KTK;MARANHÃO;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;Secretaria Municipal de Saúde de Bom Lugar;MA;15/01/2021
15/01/2021;VYAIRE;MARANHÃO;MUNICIPIO;UTI;1;R$ 60.000,00;Hospital Municipal Raimundo Rodrigues Sirqueira;MA;15/01/2021
22/01/2021;KTK;MARANHÃO;MUNICIPIO;TRANSPORTE;1;R$ 20.000,00;HOSPITAL MUNICIPAL GERAL E MATERNIDADE D;MA;26/01/2021
22/01/2021;VYAIRE;MARANHÃO;MUNICIPIO;UTI;2;R$ 120.000,00;HOSPITAL MUNICIPAL GERAL E MATERNIDADE D;MA;26/01/2021
22/01/2021;KTK;MARANHÃO;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;HOSPITAL MUNICIPAL DE IGARAPE DO MEIO;MA;26/01/2021
28/01/2021;VYAIRE;MARANHÃO;MUNICIPIO;UTI;1;R$ 60.000,00;UBS BOCA DO CERCADO;MA;01/02/2021
28/01/2021;KTK;MARANHÃO;MUNICIPIO;TRANSPORTE;1;R$ 20.000,00;HOSPITAL MUNICIPAL ZUZA COELHO;MA;03/02/2021
28/01/2021;VYAIRE;MARANHÃO;MUNICIPIO;UTI;1;R$ 60.000,00;HOSPITAL MUNICIPAL ZUZA COELHO;MA;03/02/2021
05/02/2021;KTK;MARANHÃO;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;CENTRO DE ESPECIALIDADES GOVERNADOR LUIZ ROCHA;MA;09/02/2021
05/02/2021;VYAIRE;MARANHÃO;MUNICIPIO;UTI;1;R$ 60.000,00;HOSPITAL CASSIANA SOUSA MAGALHAES;MA;09/02/2021
18/02/2021;KTK;MARANHÃO;MUNICIPIO;TRANSPORTE;1;R$ 20.000,00;UNIDADE MISTA DRA NEMERCIA DIAS PINHEIRO;MA;23/02/2021
26/02/2021;KTK;MARANHÃO;MUNICIPIO;TRANSPORTE;4;R$ 80.000,00;HOSPITAL MUNICIPAL DE ICATU;MA;26/02/2021
26/02/2021;KTK;MARANHÃO;MUNICIPIO;TRANSPORTE;3;R$ 60.000,00;HOSPITAL SAO BERNARDO;MA;26/02/2021
26/02/2021;KTK;MARANHÃO;MUNICIPIO;TRANSPORTE;2;R$ 40.000,00;HOSPITAL ANTONIA VALENTIM GOMES;MA;26/02/2021
04/03/2021;KTK;MARANHÃO;MUNICIPIO;TRANSPORTE;1;R$ 20.000,00;SMS de RAPOSA;MA;08/03/2021
04/03/2021;KTK;MARANHÃO;MUNICIPIO;TRANSPORTE;10;R$ 200.000,00;URS de ACAILANDIA;MA;09/03/2021
13/03/2021;KTK;MARANHÃO;ESTADO;TRANSPORTE;10;R$ 200.000,00;SOCORRÃO  II ;MA;16/03/2021
17/03/2021;LIFEMED;MARANHÃO;MUNICIPIO;UTI;10;R$ 600.000,00;SMS DE SAO LUIS;MA;22/03/2021
24/03/2021;INSPIRAR;MARANHÃO;MUNICIPIO;UTI;2;R$ 120.000,00;CENTRO DE SAUDE SANTO ANTONIO;MA;30/03/2021
29/03/2021;LIFEMED;MARANHÃO;MUNICIPIO;UTI;1;R$ 60.000,00;COMPLEXO HOSPITALAR ANTONIO PONTES DE AGUIAR;MA;05/04/2021
29/03/2021;LIFEMED;MARANHÃO;MUNICIPIO;UTI;1;R$ 60.000,00;UPA JOSE OLIVEIRA NUNES;MA;05/04/2021
29/03/2021;LIFEMED;MARANHÃO;MUNICIPIO;UTI;2;R$ 120.000,00;SMS de BACURITUBA;MA;05/04/2021
29/03/2021;LIFEMED;MARANHÃO;MUNICIPIO;UTI;5;R$ 300.000,00;SMS de ARAR;MA;05/04/2021
02/04/2021;RUSSER BRASIL;MARANHÃO;MUNICIPIO;UTI;10;R$ 600.000,00;HOSPITAL DE CUIDADOS INTENSIVOS HC;MA;07/04/2021
02/04/2021;RUSSER BRASIL;MARANHÃO;MUNICIPIO;UTI;10;R$ 600.000,00;HOSPITAL DE REF EST DE ALTA COMPLEXIDADE DR CARLOS MACIEIRA;MA;07/04/2021
16/04/2021 00:00;HORTRON;MARANHÃO;MUNICIPIO;UTI;1;R$ 60.000,00;HOSPITAL SANTA HELENA ;MA;21/04/20201
16/04/2021 00:00;LIFEMED ;MARANHÃO;MUNICIPIO;UTI;1;R$ 60.000,00;HOSPITAL DE MAGALHAES DE ALMEIDA ;MA;21/04/20201
16/04/2021 00:00;LIFEMED ;MARANHÃO;MUNICIPIO;UTI;1;R$ 60.000,00;HOSPITAL MUNICIPAL DR ANTENOR VIEIRA DE MORAES ;MA;21/04/20201
16/04/2021 00:00;LIFEMED ;MARANHÃO;MUNICIPIO;UTI;1;R$ 60.000,00;HOSPITAL MUNICIPAL DR ZECA MOREIRA ;MA;21/04/20201
16/04/2021 00:00;LIFEMED ;MARANHÃO;MUNICIPIO;UTI;1;R$ 60.000,00;UNIDADE MISTA DRA NEMERCIA DIAS PINHEIRO ;MA;21/04/20201
16/04/2021 00:00;LIFEMED ;MARANHÃO;MUNICIPIO;UTI;1;R$ 60.000,00;HOSPITAL MUNICIPAL DE CAMPANHA CONTRA COVID-19;MA;21/04/20201
16/04/2021 00:00;LIFEMED ;MARANHÃO;MUNICIPIO;UTI;1;R$ 60.000,00;HOSPITAL MUNICIPAL DE CAJARI ;MA;21/04/20201
16/04/2021 00:00;LIFEMED ;MARANHÃO;MUNICIPIO;UTI;1;R$ 60.000,00;HOSPITAL PEDRO CUNHA  MENDES ;MA;21/04/20201
08/06/2020;MAGNAMED;MINAS GERAIS;ESTADO;TRANSPORTE;20;R$ 965.800,00;Secretaria Estadual de Saúde;MG;10/06/2020
08/06/2020;LEISTUNG;MINAS GERAIS;ESTADO;UTI;80;R$ 4.800.000,00;Secretaria Estadual de Saúde;MG;10/06/2020
12/06/2020;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;15;R$ 900.000,00;Secretaria Municipal de Saúde - Contagem;MG;15/06/2020
12/06/2020;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;10;R$ 482.900,00;Secretaria Municipal de Saúde - Contagem;MG;15/06/2020
12/06/2020;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;5;R$ 241.450,00;Secretaria Municipal de Saúde - Ibirite;MG;15/06/2020
16/06/2020;MAGNAMED;MINAS GERAIS;ESTADO;TRANSPORTE;50;R$ 2.414.500,00;Secretaria Estadual de Saúde;MG;18/06/2020
26/06/2020;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;2;R$ 96.580,00;Secretaria Municipal de Saúde - BETIM;MG;29/06/2020
26/06/2020;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;3;R$ 180.000,00;Secretaria Municipal de Saúde - BETIM;MG;29/06/2020
26/06/2020;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;5;R$ 241.450,00;Secretaria Municipal de Saúde - CONTAGEM;MG;29/06/2020
26/06/2020;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;5;R$ 300.000,00;Secretaria Municipal de Saúde - CONTAGEM;MG;29/06/2020
26/06/2020;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;5;R$ 241.450,00;Secretaria Municipal de Saúde - CORONEL FABRICIANO;MG;29/06/2020
26/06/2020;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;5;R$ 300.000,00;Secretaria Municipal de Saúde - CORONEL FABRICIANO;MG;29/06/2020
26/06/2020;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;5;R$ 241.450,00;Secretaria Municipal de Saúde - JUIZ DE FORA;MG;30/06/2020
26/06/2020;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;5;R$ 300.000,00;Secretaria Municipal de Saúde - JUIZ DE FORA;MG;30/06/2020
26/06/2020;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;3;R$ 144.870,00;Secretaria Municipal de Saúde - LAGOA SANTA;MG;29/06/2020
26/06/2020;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;2;R$ 120.000,00;Secretaria Municipal de Saúde - LAGOA SANTA;MG;29/06/2020
26/06/2020;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;5;R$ 241.450,00;Secretaria Municipal de Saúde - LAVRAS;MG;29/06/2020
26/06/2020;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;5;R$ 300.000,00;Secretaria Municipal de Saúde - LAVRAS;MG;29/06/2020
26/06/2020;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;2;R$ 96.580,00;Secretaria Municipal de Saúde - MEDINA;MG;29/06/2020
26/06/2020;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;1;R$ 60.000,00;Secretaria Municipal de Saúde - MEDINA;MG;29/06/2020
26/06/2020;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;10;R$ 482.900,00;Secretaria Municipal de Saúde - MONTES CLAROS;MG;29/06/2020
26/06/2020;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;10;R$ 600.000,00;Secretaria Municipal de Saúde - MONTES CLAROS;MG;29/06/2020
26/06/2020;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;3;R$ 144.870,00;Secretaria Municipal de Saúde - PIRAPORA;MG;28/06/2020
26/06/2020;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;2;R$ 120.000,00;Secretaria Municipal de Saúde - PIRAPORA;MG;28/06/2020
26/06/2020;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;5;R$ 241.450,00;Secretaria Municipal de Saúde - SÃO JOÃO DEL REI;MG;29/06/2020
26/06/2020;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;5;R$ 300.000,00;Secretaria Municipal de Saúde - SÃO JOÃO DEL REI;MG;29/06/2020
26/06/2020;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;3;R$ 180.000,00;Secretaria Municipal de Saúde - SÃO LOURENÇO;MG;29/06/2020
26/06/2020;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;4;R$ 193.160,00;Secretaria Municipal de Saúde - UBÁ;MG;29/06/2020
26/06/2020;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;4;R$ 240.000,00;Secretaria Municipal de Saúde - UBÁ;MG;29/06/2020
26/06/2020;MAGNAMED;MINAS GERAIS;MUNICIPIO;TRANSPORTE;5;R$ 241.450,00;Secretaria Municipal de Saúde - UBERABA;MG;01/07/2020
26/06/2020;VYAIRE;MINAS GERAIS;MUNICIPIO;UTI;5;R$ 300.000,00;Secretaria Municipal de Saúde - UBERABA;MG;01/07/2020
26/06/2020;VYAIRE;MINAS GERAIS;ESTADO;UTI;50;R$ 3.000.000,00;Secretaria Estadual de Saúde;MG;27/06/2020
26/06/2020;MAGNAMED;MINAS GERAIS;ESTADO;TRANSPORTE;50;R$ 2.414.500,00;Secretaria Estadual de Saúde;MG;27/06/2020
